_id,current,energy,frequency,metadata.sensorId,power,powerFactor,timestamp,voltage
661a2d085d4d6f41c3b4099c,4.673999786,0.044,50.09999847,asfas3242d2,1055.300049,1,2024-04-13T12:28:16.000Z,225.8000031
661a2d095d4d6f41c3b4099d,4.673999786,0.044,50.09999847,asfas3242d2,1055.099976,1,2024-04-13T12:28:17.000Z,225.8000031
661a2d0a5d4d6f41c3b4099e,4.675000191,0.044,50.09999847,asfas3242d2,1055.599976,1,2024-04-13T12:28:18.000Z,225.8000031
661a2d0b5d4d6f41c3b4099f,4.673999786,0.045000002,50.09999847,asfas3242d2,1055.199951,1,2024-04-13T12:28:19.000Z,225.8000031
661a2d0d5d4d6f41c3b409a0,4.675000191,0.045000002,50,asfas3242d2,1055.699951,1,2024-04-13T12:28:21.000Z,225.8000031
661a2d0e5d4d6f41c3b409a1,4.677000046,0.045000002,50.09999847,asfas3242d2,1057,1,2024-04-13T12:28:22.000Z,226
661a2d0f5d4d6f41c3b409a2,4.677999973,0.046,50.09999847,asfas3242d2,1057,1,2024-04-13T12:28:23.000Z,226
661a2d105d4d6f41c3b409a3,4.677999973,0.046,50.09999847,asfas3242d2,1057.400024,1,2024-04-13T12:28:24.000Z,226.1000061
661a2d125d4d6f41c3b409a4,4.677000046,0.046,50.09999847,asfas3242d2,1056.800049,1,2024-04-13T12:28:25.000Z,226
661a2d135d4d6f41c3b409a5,4.678999901,0.046999998,50.09999847,asfas3242d2,1057.800049,1,2024-04-13T12:28:26.000Z,226.1000061
661a2d165d4d6f41c3b409a6,4.678999901,0.046999998,50.09999847,asfas3242d2,1058,1,2024-04-13T12:28:28.000Z,226.1000061
661a2d165d4d6f41c3b409a7,4.677999973,0.046999998,50.09999847,asfas3242d2,1057.5,1,2024-04-13T12:28:29.000Z,226.1000061
661a2d165d4d6f41c3b409a8,4.677999973,0.048,50.09999847,asfas3242d2,1057.5,1,2024-04-13T12:28:30.000Z,226.1000061
661a2d175d4d6f41c3b409a9,4.677000046,0.048,50.09999847,asfas3242d2,1056.699951,1,2024-04-13T12:28:31.000Z,225.8999939
661a2d195d4d6f41c3b409aa,4.677000046,0.048,50.09999847,asfas3242d2,1056.5,1,2024-04-13T12:28:32.000Z,225.8999939
661a2d1a5d4d6f41c3b409ab,4.677000046,0.048999999,50.09999847,asfas3242d2,1056.599976,1,2024-04-13T12:28:33.000Z,225.8999939
661a2d1b5d4d6f41c3b409ac,4.677000046,0.048999999,50.09999847,asfas3242d2,1056.400024,1,2024-04-13T12:28:34.000Z,225.8999939
661a2d1c5d4d6f41c3b409ad,4.678999901,0.048999999,50.09999847,asfas3242d2,1057.699951,1,2024-04-13T12:28:36.000Z,226.1000061
661a2d1d5d4d6f41c3b409ae,4.678999901,0.050000001,50.09999847,asfas3242d2,1057.400024,1,2024-04-13T12:28:37.000Z,226
661a2d1e5d4d6f41c3b409af,4.678999901,0.050000001,50.09999847,asfas3242d2,1057.5,1,2024-04-13T12:28:38.000Z,226
661a2d1f5d4d6f41c3b409b0,4.677999973,0.050000001,50.09999847,asfas3242d2,1057,1,2024-04-13T12:28:39.000Z,226
661a2d205d4d6f41c3b409b1,4.677999973,0.050999999,50.09999847,asfas3242d2,1057.300049,1,2024-04-13T12:28:40.000Z,226
661a2d225d4d6f41c3b409b2,4.677999973,0.050999999,50.09999847,asfas3242d2,1057.300049,1,2024-04-13T12:28:41.000Z,226
661a2d235d4d6f41c3b409b3,4.677999973,0.050999999,50.09999847,asfas3242d2,1056.900024,1,2024-04-13T12:28:42.000Z,226
661a2d245d4d6f41c3b409b4,4.677000046,0.052000001,50.09999847,asfas3242d2,1056.5,1,2024-04-13T12:28:44.000Z,225.8999939
661a2d255d4d6f41c3b409b5,4.678999901,0.052000001,50.09999847,asfas3242d2,1057.300049,1,2024-04-13T12:28:45.000Z,226
661a2d265d4d6f41c3b409b6,4.678999901,0.052000001,50.09999847,asfas3242d2,1057.599976,1,2024-04-13T12:28:46.000Z,226
661a2d275d4d6f41c3b409b7,4.678999901,0.052999999,50.09999847,asfas3242d2,1057.5,1,2024-04-13T12:28:47.000Z,226
661a2d285d4d6f41c3b409b8,4.678999901,0.052999999,50.09999847,asfas3242d2,1057.699951,1,2024-04-13T12:28:48.000Z,226.1000061
661a2d2a5d4d6f41c3b409b9,4.681000233,0.052999999,50.09999847,asfas3242d2,1058.699951,1,2024-04-13T12:28:49.000Z,226.1999969
661a2d2b5d4d6f41c3b409ba,4.683000088,0.054000001,50.09999847,asfas3242d2,1060.300049,1,2024-04-13T12:28:50.000Z,226.3999939
661a2d2c5d4d6f41c3b409bb,4.683000088,0.054000001,50.09999847,asfas3242d2,1060.300049,1,2024-04-13T12:28:52.000Z,226.3999939
661a2d2d5d4d6f41c3b409bc,4.688000202,0.054000001,50.09999847,asfas3242d2,1062.900024,1,2024-04-13T12:28:53.000Z,226.8000031
661a2d2e5d4d6f41c3b409bd,4.676000118,0.055,50.09999847,asfas3242d2,1062,1,2024-04-13T12:28:54.000Z,226.6999969
661a2d2f5d4d6f41c3b409be,3.815000057,0.055,50.09999847,asfas3242d2,873.7000122,1,2024-04-13T12:28:55.000Z,227.5
661a2d305d4d6f41c3b409bf,3.013000011,0.055,50.09999847,asfas3242d2,691,1,2024-04-13T12:28:56.000Z,228.3000031
661a2d325d4d6f41c3b409c0,2.822000027,0.055,50.09999847,asfas3242d2,645.0999756,1,2024-04-13T12:28:57.000Z,228.6000061
661a2d335d4d6f41c3b409c1,2.822000027,0.056000002,50.09999847,asfas3242d2,645.2999878,1,2024-04-13T12:28:58.000Z,228.6999969
661a2d345d4d6f41c3b409c2,2.822000027,0.056000002,50.09999847,asfas3242d2,645.2000122,1,2024-04-13T12:29:00.000Z,228.6000061
661a2d355d4d6f41c3b409c3,2.822000027,0.056000002,50.09999847,asfas3242d2,644.9000244,1,2024-04-13T12:29:01.000Z,228.6000061
661a2d365d4d6f41c3b409c4,2.822000027,0.056000002,50.09999847,asfas3242d2,644.9000244,1,2024-04-13T12:29:02.000Z,228.6000061
661a2d375d4d6f41c3b409c5,2.821000099,0.056000002,50.09999847,asfas3242d2,644.7000122,1,2024-04-13T12:29:03.000Z,228.5
661a2d385d4d6f41c3b409c6,2.821000099,0.057,50.09999847,asfas3242d2,644.5,1,2024-04-13T12:29:04.000Z,228.5
661a2d3a5d4d6f41c3b409c7,2.821000099,0.057,50.09999847,asfas3242d2,644.0999756,1,2024-04-13T12:29:05.000Z,228.3999939
661a2d3b5d4d6f41c3b409c8,2.821000099,0.057,50.09999847,asfas3242d2,644.0999756,1,2024-04-13T12:29:06.000Z,228.3999939
661a2d3c5d4d6f41c3b409c9,2.819999933,0.057,50.09999847,asfas3242d2,644,1,2024-04-13T12:29:08.000Z,228.3999939
661a2d3d5d4d6f41c3b409ca,2.819999933,0.057,50.09999847,asfas3242d2,643.7999878,1,2024-04-13T12:29:09.000Z,228.3000031
661a2d3e5d4d6f41c3b409cb,2.821000099,0.057999998,50.09999847,asfas3242d2,644.2999878,1,2024-04-13T12:29:10.000Z,228.3999939
661a2d3f5d4d6f41c3b409cc,2.821000099,0.057999998,50.09999847,asfas3242d2,644.5999756,1,2024-04-13T12:29:11.000Z,228.5
661a2d405d4d6f41c3b409cd,2.821000099,0.057999998,50.09999847,asfas3242d2,644.5999756,1,2024-04-13T12:29:12.000Z,228.5
661a2d425d4d6f41c3b409ce,2.822000027,0.057999998,50.09999847,asfas3242d2,645.0999756,1,2024-04-13T12:29:13.000Z,228.6000061
661a2d435d4d6f41c3b409cf,2.822000027,0.059,50.09999847,asfas3242d2,645.2000122,1,2024-04-13T12:29:14.000Z,228.6000061
661a2d445d4d6f41c3b409d0,2.822000027,0.059,50.09999847,asfas3242d2,645.2000122,1,2024-04-13T12:29:16.000Z,228.6000061
661a2d455d4d6f41c3b409d1,2.822000027,0.059,50.09999847,asfas3242d2,645.0999756,1,2024-04-13T12:29:17.000Z,228.6000061
661a2d465d4d6f41c3b409d2,2.822000027,0.059,50.09999847,asfas3242d2,645.0999756,1,2024-04-13T12:29:18.000Z,228.6000061
661a2d475d4d6f41c3b409d3,2.822000027,0.059,50.09999847,asfas3242d2,645.0999756,1,2024-04-13T12:29:19.000Z,228.6000061
661a2d4a5d4d6f41c3b409d4,2.821000099,0.059,50.09999847,asfas3242d2,644.5,1,2024-04-13T12:29:20.000Z,228.5
661a2d4a5d4d6f41c3b409d5,2.819999933,0.059999999,50.09999847,asfas3242d2,644.2999878,1,2024-04-13T12:29:21.000Z,228.3999939
661a2d4b5d4d6f41c3b409d6,2.821000099,0.059999999,50.09999847,asfas3242d2,644.7999878,1,2024-04-13T12:29:22.000Z,228.6000061
661a2d4c5d4d6f41c3b409d7,2.821000099,0.059999999,50.09999847,asfas3242d2,644.7999878,1,2024-04-13T12:29:24.000Z,228.6000061
661a2d4d5d4d6f41c3b409d8,2.821000099,0.059999999,50.09999847,asfas3242d2,644.5999756,1,2024-04-13T12:29:25.000Z,228.5
661a2d4e5d4d6f41c3b409d9,2.822000027,0.061000001,50.09999847,asfas3242d2,645,1,2024-04-13T12:29:26.000Z,228.6000061
661a2d4f5d4d6f41c3b409da,2.821000099,0.061000001,50.09999847,asfas3242d2,644.4000244,1,2024-04-13T12:29:27.000Z,228.5
661a2d505d4d6f41c3b409db,2.819999933,0.061000001,50.09999847,asfas3242d2,644,1,2024-04-13T12:29:28.000Z,228.3999939
661a2d525d4d6f41c3b409dc,2.819999933,0.061000001,50.09999847,asfas3242d2,644.2000122,1,2024-04-13T12:29:29.000Z,228.5
661a2d535d4d6f41c3b409dd,2.819999933,0.061000001,50.09999847,asfas3242d2,643.7999878,1,2024-04-13T12:29:30.000Z,228.3999939
661a2d565d4d6f41c3b409de,2.819999933,0.061999999,50.09999847,asfas3242d2,644,1,2024-04-13T12:29:32.000Z,228.3999939
661a2d565d4d6f41c3b409df,2.819000006,0.061999999,50.09999847,asfas3242d2,643.5,1,2024-04-13T12:29:33.000Z,228.3000031
661a2d565d4d6f41c3b409e0,2.819000006,0.061999999,50.09999847,asfas3242d2,643.5,1,2024-04-13T12:29:34.000Z,228.3000031
661a2d575d4d6f41c3b409e1,2.819000006,0.061999999,50.09999847,asfas3242d2,643.0999756,1,2024-04-13T12:29:35.000Z,228.1999969
661a2d585d4d6f41c3b409e2,2.818000078,0.061999999,50.09999847,asfas3242d2,643,1,2024-04-13T12:29:36.000Z,228.1999969
661a2d5a5d4d6f41c3b409e3,2.818000078,0.063000001,50.09999847,asfas3242d2,643,1,2024-04-13T12:29:37.000Z,228.1999969
661a2d5b5d4d6f41c3b409e4,2.818000078,0.063000001,50.09999847,asfas3242d2,643,1,2024-04-13T12:29:38.000Z,228.1999969
661a2d5c5d4d6f41c3b409e5,2.818000078,0.063000001,50.09999847,asfas3242d2,642.9000244,1,2024-04-13T12:29:40.000Z,228.1000061
661a2d5d5d4d6f41c3b409e6,2.816999912,0.063000001,50.09999847,asfas3242d2,642.2000122,1,2024-04-13T12:29:41.000Z,228
661a2d5e5d4d6f41c3b409e7,2.815999985,0.063000001,50.09999847,asfas3242d2,641.7000122,1,2024-04-13T12:29:42.000Z,227.8999939
661a2d5f5d4d6f41c3b409e8,2.815999985,0.064000003,50.09999847,asfas3242d2,641.7000122,1,2024-04-13T12:29:43.000Z,227.8999939
661a2d605d4d6f41c3b409e9,2.815999985,0.064000003,50.09999847,asfas3242d2,641.7000122,1,2024-04-13T12:29:44.000Z,227.8999939
661a2d625d4d6f41c3b409ea,2.816999912,0.064000003,50.09999847,asfas3242d2,642,1,2024-04-13T12:29:45.000Z,228
661a2d635d4d6f41c3b409eb,2.815999985,0.064000003,50.09999847,asfas3242d2,641.9000244,1,2024-04-13T12:29:46.000Z,227.8999939
661a2d645d4d6f41c3b409ec,2.815999985,0.064000003,50.09999847,asfas3242d2,641.7000122,1,2024-04-13T12:29:48.000Z,227.8999939
661a2d655d4d6f41c3b409ed,2.815999985,0.064999998,50.09999847,asfas3242d2,641.5999756,1,2024-04-13T12:29:49.000Z,227.8999939
661a2d665d4d6f41c3b409ee,2.815000057,0.064999998,50.09999847,asfas3242d2,641.2999878,1,2024-04-13T12:29:50.000Z,227.8000031
661a2d675d4d6f41c3b409ef,2.815000057,0.064999998,50.09999847,asfas3242d2,641.2999878,1,2024-04-13T12:29:51.000Z,227.8000031
661a2d685d4d6f41c3b409f0,2.815000057,0.064999998,50.09999847,asfas3242d2,640.9000244,1,2024-04-13T12:29:52.000Z,227.6999969
661a2d6a5d4d6f41c3b409f1,2.815000057,0.064999998,50.09999847,asfas3242d2,640.7999878,1,2024-04-13T12:29:53.000Z,227.6999969
661a2d6b5d4d6f41c3b409f2,2.815000057,0.066,50.09999847,asfas3242d2,640.7999878,1,2024-04-13T12:29:54.000Z,227.6999969
661a2d6c5d4d6f41c3b409f3,2.815000057,0.066,50.09999847,asfas3242d2,640.9000244,1,2024-04-13T12:29:56.000Z,227.6999969
661a2d6d5d4d6f41c3b409f4,2.813999891,0.066,50.09999847,asfas3242d2,640.7999878,1,2024-04-13T12:29:57.000Z,227.6999969
661a2d6e5d4d6f41c3b409f5,2.815000057,0.066,50.09999847,asfas3242d2,641.0999756,1,2024-04-13T12:29:58.000Z,227.8000031
661a2d6f5d4d6f41c3b409f6,2.815000057,0.066,50.09999847,asfas3242d2,641.2000122,1,2024-04-13T12:29:59.000Z,227.8000031
661a2d705d4d6f41c3b409f7,2.813999891,0.067000002,50.09999847,asfas3242d2,640.7000122,1,2024-04-13T12:30:00.000Z,227.6999969
661a2db85d4d6f41c3b409f8,2.813999891,0.079000004,50.09999847,asfas3242d2,640.2999878,1,2024-04-13T12:31:10.000Z,227.6000061
661a2dba5d4d6f41c3b409f9,2.815000057,0.079000004,50.09999847,asfas3242d2,641.0999756,1,2024-04-13T12:31:11.000Z,227.8000031
661a2dbb5d4d6f41c3b409fa,2.815000057,0.079999998,50.09999847,asfas3242d2,641,1,2024-04-13T12:31:13.000Z,227.6999969
661a2dbb5d4d6f41c3b409fb,2.815000057,0.079999998,50.09999847,asfas3242d2,641,1,2024-04-13T12:31:14.000Z,227.6999969
661a2dbb5d4d6f41c3b409fc,2.815999985,0.079999998,50.09999847,asfas3242d2,641.4000244,1,2024-04-13T12:31:15.000Z,227.8000031
661a2dbc5d4d6f41c3b409fd,2.816999912,0.079999998,50.09999847,asfas3242d2,642,1,2024-04-13T12:31:16.000Z,228
661a2dbe5d4d6f41c3b409fe,2.816999912,0.079999998,50.09999847,asfas3242d2,642.2999878,1,2024-04-13T12:31:17.000Z,228
661a2dbf5d4d6f41c3b409ff,2.816999912,0.081,50.09999847,asfas3242d2,642.2999878,1,2024-04-13T12:31:18.000Z,228
661a2dc05d4d6f41c3b40a00,2.816999912,0.081,50.09999847,asfas3242d2,642.2999878,1,2024-04-13T12:31:19.000Z,228
661a2dc15d4d6f41c3b40a01,2.816999912,0.081,50.09999847,asfas3242d2,642,1,2024-04-13T12:31:20.000Z,228
661a2dc25d4d6f41c3b40a02,2.816999912,0.081,50.09999847,asfas3242d2,642,1,2024-04-13T12:31:21.000Z,228
661a2dc35d4d6f41c3b40a03,2.816999912,0.081,50.09999847,asfas3242d2,642,1,2024-04-13T12:31:22.000Z,228
661a2dc45d4d6f41c3b40a04,2.815999985,0.082000002,50.09999847,asfas3242d2,641.7999878,1,2024-04-13T12:31:24.000Z,227.8999939
661a2dc55d4d6f41c3b40a05,2.818000078,0.082000002,50.09999847,asfas3242d2,642.5999756,1,2024-04-13T12:31:25.000Z,228.1000061
661a2dc65d4d6f41c3b40a06,2.816999912,0.082000002,50.09999847,asfas3242d2,642.5,1,2024-04-13T12:31:26.000Z,228.1000061
661a2dc75d4d6f41c3b40a07,2.815999985,0.082000002,50.09999847,asfas3242d2,641.7000122,1,2024-04-13T12:31:27.000Z,227.8999939
661a2dc85d4d6f41c3b40a08,2.816999912,0.082000002,50.09999847,asfas3242d2,642.2999878,1,2024-04-13T12:31:28.000Z,228
661a2dc95d4d6f41c3b40a09,2.816999912,0.082999997,50.09999847,asfas3242d2,642.2999878,1,2024-04-13T12:31:29.000Z,228
661a2dca5d4d6f41c3b40a0a,2.818000078,0.082999997,50.09999847,asfas3242d2,642.7000122,1,2024-04-13T12:31:30.000Z,228.1000061
661a2dcc5d4d6f41c3b40a0b,2.816999912,0.082999997,50.09999847,asfas3242d2,642.5,1,2024-04-13T12:31:31.000Z,228.1000061
661a2dcd5d4d6f41c3b40a0c,2.819000006,0.082999997,50.09999847,asfas3242d2,643.2999878,1,2024-04-13T12:31:32.000Z,228.1999969
661a2dce5d4d6f41c3b40a0d,2.819999933,0.082999997,50.09999847,asfas3242d2,644,1,2024-04-13T12:31:33.000Z,228.3999939
661a2dcf5d4d6f41c3b40a0e,2.819999933,0.083999999,50.09999847,asfas3242d2,644.2999878,1,2024-04-13T12:31:34.000Z,228.5
661a2dd05d4d6f41c3b40a0f,2.819999933,0.083999999,50.09999847,asfas3242d2,644.2999878,1,2024-04-13T12:31:35.000Z,228.5
661a2dd15d4d6f41c3b40a10,2.819999933,0.083999999,50.09999847,asfas3242d2,644.2999878,1,2024-04-13T12:31:36.000Z,228.5
661a2dd25d4d6f41c3b40a11,2.819000006,0.083999999,50.09999847,asfas3242d2,643.7000122,1,2024-04-13T12:31:38.000Z,228.3999939
661a2dd35d4d6f41c3b40a12,2.816999912,0.083999999,50.09999847,asfas3242d2,642.2999878,1,2024-04-13T12:31:39.000Z,228
661a2dd45d4d6f41c3b40a13,2.815999985,0.083999999,50.09999847,asfas3242d2,641.7999878,1,2024-04-13T12:31:40.000Z,227.8999939
661a2dd55d4d6f41c3b40a14,2.815999985,0.085000001,50.09999847,asfas3242d2,641.4000244,1,2024-04-13T12:31:41.000Z,227.8000031
661a2dd65d4d6f41c3b40a15,2.815999985,0.085000001,50.09999847,asfas3242d2,641.4000244,1,2024-04-13T12:31:42.000Z,227.8000031
661a2dd75d4d6f41c3b40a16,2.816999912,0.085000001,50.09999847,asfas3242d2,642.2999878,1,2024-04-13T12:31:43.000Z,228
661a2dd85d4d6f41c3b40a17,2.816999912,0.085000001,50.09999847,asfas3242d2,642.5,1,2024-04-13T12:31:44.000Z,228.1000061
661a2dd95d4d6f41c3b40a18,2.815999985,0.085000001,50.09999847,asfas3242d2,641.5999756,1,2024-04-13T12:31:45.000Z,227.8000031
661a2ddb5d4d6f41c3b40a19,2.815000057,0.086000003,50.09999847,asfas3242d2,641.5,1,2024-04-13T12:31:46.000Z,227.8000031
661a2ddc5d4d6f41c3b40a1a,2.815999985,0.086000003,50.09999847,asfas3242d2,641.7000122,1,2024-04-13T12:31:47.000Z,227.8999939
661a2ddd5d4d6f41c3b40a1b,2.818000078,0.086000003,50.09999847,asfas3242d2,643,1,2024-04-13T12:31:48.000Z,228.1999969
661a2dde5d4d6f41c3b40a1c,2.818000078,0.086000003,50.09999847,asfas3242d2,643,1,2024-04-13T12:31:49.000Z,228.1999969
661a2ddf5d4d6f41c3b40a1d,2.815999985,0.086000003,50.09999847,asfas3242d2,641.5,1,2024-04-13T12:31:50.000Z,227.8000031
661a2de05d4d6f41c3b40a1e,2.815999985,0.086999997,50.09999847,asfas3242d2,641.4000244,1,2024-04-13T12:31:52.000Z,227.8000031
661a2de15d4d6f41c3b40a1f,2.813999891,0.086999997,50.09999847,asfas3242d2,640.2000122,1,2024-04-13T12:31:53.000Z,227.5
661a2de25d4d6f41c3b40a20,2.812999964,0.086999997,50.09999847,asfas3242d2,639.7000122,1,2024-04-13T12:31:54.000Z,227.3999939
661a2de35d4d6f41c3b40a21,2.812999964,0.086999997,50.09999847,asfas3242d2,639.7999878,1,2024-04-13T12:31:55.000Z,227.3999939
661a2de45d4d6f41c3b40a22,2.812999964,0.086999997,50.09999847,asfas3242d2,639.7999878,1,2024-04-13T12:31:56.000Z,227.3999939
661a2de55d4d6f41c3b40a23,2.813999891,0.088,50.09999847,asfas3242d2,640.4000244,1,2024-04-13T12:31:57.000Z,227.6000061
661a2de65d4d6f41c3b40a24,2.813999891,0.088,50.09999847,asfas3242d2,640.4000244,1,2024-04-13T12:31:58.000Z,227.6000061
661a2de75d4d6f41c3b40a25,2.813999891,0.088,50.09999847,asfas3242d2,640.5,1,2024-04-13T12:31:59.000Z,227.6000061
661a2de95d4d6f41c3b40a26,2.813999891,0.088,50.09999847,asfas3242d2,640.4000244,1,2024-04-13T12:32:00.000Z,227.6000061
661a2dea5d4d6f41c3b40a27,2.813999891,0.088,50.09999847,asfas3242d2,640.4000244,1,2024-04-13T12:32:01.000Z,227.6000061
661a2deb5d4d6f41c3b40a28,2.813999891,0.088,50.09999847,asfas3242d2,640,1,2024-04-13T12:32:02.000Z,227.5
661a2dec5d4d6f41c3b40a29,2.813999891,0.089000002,50.09999847,asfas3242d2,640,1,2024-04-13T12:32:03.000Z,227.5
661a2ded5d4d6f41c3b40a2a,2.812999964,0.089000002,50.09999847,asfas3242d2,639.2999878,1,2024-04-13T12:32:04.000Z,227.3000031
661a2dee5d4d6f41c3b40a2b,2.812000036,0.089000002,50.09999847,asfas3242d2,639.2000122,1,2024-04-13T12:32:06.000Z,227.3000031
661a2def5d4d6f41c3b40a2c,2.812000036,0.089000002,50.09999847,asfas3242d2,638.7000122,1,2024-04-13T12:32:07.000Z,227.1999969
661a2df05d4d6f41c3b40a2d,2.811000109,0.089000002,50.09999847,asfas3242d2,638.5,1,2024-04-13T12:32:08.000Z,227.1000061
661a2df15d4d6f41c3b40a2e,2.811000109,0.090000004,50.09999847,asfas3242d2,638.5,1,2024-04-13T12:32:09.000Z,227.1000061
661a2df25d4d6f41c3b40a2f,2.811000109,0.090000004,50.09999847,asfas3242d2,638.2000122,1,2024-04-13T12:32:10.000Z,227.1000061
661a2df35d4d6f41c3b40a30,2.811000109,0.090000004,50.09999847,asfas3242d2,638.5,1,2024-04-13T12:32:11.000Z,227.1000061
661a2df45d4d6f41c3b40a31,2.812999964,0.090000004,50.09999847,asfas3242d2,639.5,1,2024-04-13T12:32:12.000Z,227.3999939
661a2df65d4d6f41c3b40a32,2.815000057,0.090000004,50.09999847,asfas3242d2,640.5999756,1,2024-04-13T12:32:13.000Z,227.6000061
661a2df75d4d6f41c3b40a33,2.812000036,0.090999998,50.09999847,asfas3242d2,639.2000122,1,2024-04-13T12:32:14.000Z,227.3000031
661a2df85d4d6f41c3b40a34,2.812000036,0.090999998,50.09999847,asfas3242d2,638.5,1,2024-04-13T12:32:15.000Z,227.1999969
661a2df95d4d6f41c3b40a35,2.812000036,0.090999998,50.09999847,asfas3242d2,638.5,1,2024-04-13T12:32:16.000Z,227.1999969
661a2dfa5d4d6f41c3b40a36,2.811000109,0.090999998,50.09999847,asfas3242d2,637.9000244,1,2024-04-13T12:32:17.000Z,227
661a2dfb5d4d6f41c3b40a37,2.812000036,0.090999998,50.09999847,asfas3242d2,638.9000244,1,2024-04-13T12:32:18.000Z,227.1999969
661a2dfc5d4d6f41c3b40a38,2.812999964,0.092,50.09999847,asfas3242d2,639.4000244,1,2024-04-13T12:32:19.000Z,227.3000031
661a2dfd5d4d6f41c3b40a39,2.812999964,0.092,50.09999847,asfas3242d2,639.5999756,1,2024-04-13T12:32:20.000Z,227.3999939
661a2dfe5d4d6f41c3b40a3a,2.812999964,0.092,50.09999847,asfas3242d2,639.5,1,2024-04-13T12:32:21.000Z,227.3999939
661a2dff5d4d6f41c3b40a3b,2.812999964,0.092,50.09999847,asfas3242d2,639.5,1,2024-04-13T12:32:22.000Z,227.3999939
661a2e005d4d6f41c3b40a3c,2.812999964,0.092,50.09999847,asfas3242d2,640,1,2024-04-13T12:32:23.000Z,227.5
661a2e015d4d6f41c3b40a3d,2.813999891,0.093000002,50.09999847,asfas3242d2,640.0999756,1,2024-04-13T12:32:25.000Z,227.5
661a2e025d4d6f41c3b40a3e,2.813999891,0.093000002,50.09999847,asfas3242d2,640.5,1,2024-04-13T12:32:26.000Z,227.6000061
661a2e045d4d6f41c3b40a3f,2.813999891,0.093000002,50.09999847,asfas3242d2,640.2000122,1,2024-04-13T12:32:27.000Z,227.5
661a2e055d4d6f41c3b40a40,2.813999891,0.093000002,50.09999847,asfas3242d2,640.5999756,1,2024-04-13T12:32:28.000Z,227.6000061
661a2e065d4d6f41c3b40a41,2.815999985,0.093000002,50.09999847,asfas3242d2,641.2000122,1,2024-04-13T12:32:29.000Z,227.8000031
661a2e075d4d6f41c3b40a42,2.815999985,0.093000002,50.09999847,asfas3242d2,641.2000122,1,2024-04-13T12:32:30.000Z,227.8000031
661a2e085d4d6f41c3b40a43,2.815000057,0.093999997,50.09999847,asfas3242d2,641.2000122,1,2024-04-13T12:32:31.000Z,227.8000031
661a2e095d4d6f41c3b40a44,2.815000057,0.093999997,50.09999847,asfas3242d2,640.7000122,1,2024-04-13T12:32:32.000Z,227.6000061
661a2e0a5d4d6f41c3b40a45,2.813999891,0.093999997,50.09999847,asfas3242d2,640.4000244,1,2024-04-13T12:32:33.000Z,227.6000061
661a2e0b5d4d6f41c3b40a46,2.813999891,0.093999997,50.09999847,asfas3242d2,640.2999878,1,2024-04-13T12:32:34.000Z,227.5
661a2e0c5d4d6f41c3b40a47,2.813999891,0.093999997,50.09999847,asfas3242d2,640.4000244,1,2024-04-13T12:32:35.000Z,227.6000061
661a2e0d5d4d6f41c3b40a48,2.813999891,0.094999999,50.09999847,asfas3242d2,640.4000244,1,2024-04-13T12:32:36.000Z,227.6000061
661a2e0e5d4d6f41c3b40a49,2.813999891,0.094999999,50.09999847,asfas3242d2,640.5,1,2024-04-13T12:32:37.000Z,227.6000061
661a2e0f5d4d6f41c3b40a4a,2.813999891,0.094999999,50.09999847,asfas3242d2,640.2999878,1,2024-04-13T12:32:39.000Z,227.6000061
661a2e105d4d6f41c3b40a4b,2.812999964,0.094999999,50.09999847,asfas3242d2,639.7999878,1,2024-04-13T12:32:40.000Z,227.5
661a2e115d4d6f41c3b40a4c,2.812000036,0.094999999,50.09999847,asfas3242d2,639.2000122,1,2024-04-13T12:32:41.000Z,227.3000031
661a2e135d4d6f41c3b40a4d,2.812999964,0.096000001,50.09999847,asfas3242d2,639.7999878,1,2024-04-13T12:32:42.000Z,227.3999939
661a2e145d4d6f41c3b40a4e,2.812999964,0.096000001,50.09999847,asfas3242d2,639.7999878,1,2024-04-13T12:32:43.000Z,227.3999939
661a2e155d4d6f41c3b40a4f,2.813999891,0.096000001,50.09999847,asfas3242d2,640.0999756,1,2024-04-13T12:32:44.000Z,227.5
661a2e165d4d6f41c3b40a50,2.813999891,0.096000001,50.09999847,asfas3242d2,640.4000244,1,2024-04-13T12:32:45.000Z,227.6000061
661a2e175d4d6f41c3b40a51,2.812999964,0.096000001,50.09999847,asfas3242d2,639.5999756,1,2024-04-13T12:32:46.000Z,227.3999939
661a2e185d4d6f41c3b40a52,2.812999964,0.097000003,50.09999847,asfas3242d2,639.9000244,1,2024-04-13T12:32:47.000Z,227.5
661a2e195d4d6f41c3b40a53,2.812999964,0.097000003,50.09999847,asfas3242d2,639.5999756,1,2024-04-13T12:32:48.000Z,227.3999939
661a2e1a5d4d6f41c3b40a54,2.813999891,0.097000003,50.09999847,asfas3242d2,640.0999756,1,2024-04-13T12:32:49.000Z,227.5
661a2e1b5d4d6f41c3b40a55,2.813999891,0.097000003,50.09999847,asfas3242d2,640.0999756,1,2024-04-13T12:32:50.000Z,227.5
661a2e1d5d4d6f41c3b40a56,2.813999891,0.097000003,50.09999847,asfas3242d2,640.2000122,1,2024-04-13T12:32:51.000Z,227.5
661a2e1d5d4d6f41c3b40a57,2.813999891,0.097999997,50.09999847,asfas3242d2,640.4000244,1,2024-04-13T12:32:53.000Z,227.6000061
